Time,Open,High,Low,Close,Volume
2022-09-01 00:00:00,20048.44,20057.33,20023.43,20025.37,211.56725
2022-09-01 00:01:00,20025.06,20038.79,20004.06,20036.92,204.52839
2022-09-01 00:02:00,20036.9,20077.96,20020.22,20072.85,644.57658
2022-09-01 00:03:00,20072.85,20114.85,20070.75,20112.33,338.75934
2022-09-01 00:04:00,20112.34,20117.34,20082.51,20114.18,218.106
2022-09-01 00:05:00,20112.51,20123.81,20104.81,20117.29,197.82003
2022-09-01 00:06:00,20115.82,20117.28,20090.0,20090.18,165.42989
2022-09-01 00:07:00,20090.18,20125.62,20090.06,20117.55,147.30821
2022-09-01 00:08:00,20117.55,20122.22,20110.58,20115.74,159.53546
2022-09-01 00:09:00,20115.73,20138.15,20115.36,20134.11,163.75065
2022-09-01 00:10:00,20135.61,20136.38,20113.84,20119.7,184.81316
2022-09-01 00:11:00,20118.49,20132.08,20107.73,20129.46,156.35768
2022-09-01 00:12:00,20129.46,20129.46,20109.36,20111.37,96.49929
2022-09-01 00:13:00,20110.73,20116.37,20096.6,20114.7,153.73082
2022-09-01 00:14:00,20113.97,20121.54,20101.36,20107.74,101.46762
2022-09-01 00:15:00,20108.77,20120.88,20097.99,20101.25,153.70884
2022-09-01 00:16:00,20100.0,20135.89,20098.65,20125.21,204.65821
2022-09-01 00:17:00,20124.11,20133.08,20118.4,20125.32,137.21252
2022-09-01 00:18:00,20125.32,20125.32,20088.69,20092.09,219.22978
2022-09-01 00:19:00,20091.62,20101.35,20081.23,20082.32,145.71227
2022-09-01 00:20:00,20083.15,20098.44,20078.62,20082.97,126.72551
2022-09-01 00:21:00,20081.81,20096.21,20081.45,20092.72,132.86165
2022-09-01 00:22:00,20092.72,20096.22,20070.0,20075.94,179.79819
2022-09-01 00:23:00,20075.01,20086.55,20073.8,20076.8,96.84423
2022-09-01 00:24:00,20076.8,20084.44,20064.34,20065.81,115.22669
2022-09-01 00:25:00,20065.81,20080.0,20058.71,20068.92,117.66272
2022-09-01 00:26:00,20069.84,20097.7,20067.3,20091.44,107.68211
2022-09-01 00:27:00,20091.44,20106.71,20089.76,20104.96,134.32654
2022-09-01 00:28:00,20105.66,20118.61,20102.0,20106.12,133.64925
2022-09-01 00:29:00,20106.13,20113.32,20090.34,20097.72,114.21829
2022-09-01 00:30:00,20097.72,20114.0,20093.47,20112.33,117.48537
2022-09-01 00:31:00,20112.33,20124.35,20108.46,20119.4,127.49712
2022-09-01 00:32:00,20120.41,20123.99,20104.36,20114.22,90.00739
2022-09-01 00:33:00,20114.22,20116.67,20101.72,20114.75,78.14864
2022-09-01 00:34:00,20114.75,20117.98,20079.9,20083.73,171.57604
2022-09-01 00:35:00,20083.73,20104.26,20080.9,20088.28,150.51849
2022-09-01 00:36:00,20088.28,20094.24,20078.82,20091.82,98.02289
2022-09-01 00:37:00,20092.92,20096.49,20081.41,20083.55,111.44113
2022-09-01 00:38:00,20083.55,20086.79,20063.77,20066.48,104.36404
2022-09-01 00:39:00,20065.28,20066.62,20002.43,20010.01,327.41722
2022-09-01 00:40:00,20010.01,20016.48,19967.9,19980.96,367.64743
2022-09-01 00:41:00,19981.65,19989.03,19931.0,19968.78,425.71944
2022-09-01 00:42:00,19968.77,19974.4,19940.0,19962.79,281.15369
2022-09-01 00:43:00,19964.07,19971.52,19917.06,19933.1,312.55328
2022-09-01 00:44:00,19932.1,19949.84,19920.59,19925.24,263.29695
2022-09-01 00:45:00,19925.24,19955.64,19917.01,19946.27,324.03073
2022-09-01 00:46:00,19944.75,19964.84,19932.38,19945.37,249.80746
2022-09-01 00:47:00,19944.77,19971.22,19943.08,19968.92,173.27148
2022-09-01 00:48:00,19970.05,19993.47,19966.26,19991.14,188.93205
2022-09-01 00:49:00,19991.13,20006.24,19978.81,19998.15,206.86735
2022-09-01 00:50:00,20000.84,20037.8,19993.48,20037.15,238.15657
2022-09-01 00:51:00,20037.05,20038.08,19994.29,20002.37,279.25442
2022-09-01 00:52:00,20002.38,20005.92,19986.04,20005.03,137.07361
2022-09-01 00:53:00,20003.35,20013.32,19987.37,20011.35,111.94634
2022-09-01 00:54:00,20011.35,20022.69,20004.98,20022.16,140.91181
2022-09-01 00:55:00,20022.16,20044.28,20013.9,20042.84,126.26067
2022-09-01 00:56:00,20043.31,20072.71,20036.78,20069.02,204.2133
2022-09-01 00:57:00,20069.02,20086.16,20063.9,20080.81,168.77315
2022-09-01 00:58:00,20080.81,20089.61,20060.0,20063.18,154.76834
2022-09-01 00:59:00,20063.18,20070.68,20055.3,20064.43,113.81868
2022-09-01 01:00:00,20064.43,20080.25,20051.22,20078.49,145.77749
2022-09-01 01:01:00,20078.15,20096.53,20065.53,20093.21,205.99556
2022-09-01 01:02:00,20093.21,20106.57,20081.55,20094.12,171.19432
2022-09-01 01:03:00,20094.12,20119.48,20089.2,20105.97,142.81187
2022-09-01 01:04:00,20107.01,20133.0,20096.3,20129.1,186.99816
2022-09-01 01:05:00,20130.57,20130.9,20110.96,20113.46,189.81823
2022-09-01 01:06:00,20114.17,20119.89,20106.53,20119.18,97.14675
2022-09-01 01:07:00,20119.77,20128.6,20105.43,20119.27,171.31819
2022-09-01 01:08:00,20117.9,20123.53,20107.41,20107.79,83.45521
2022-09-01 01:09:00,20107.79,20120.41,20102.15,20108.7,155.61996
2022-09-01 01:10:00,20108.7,20109.66,20090.15,20097.75,129.95717
2022-09-01 01:11:00,20097.75,20108.0,20091.11,20094.63,111.05388
2022-09-01 01:12:00,20094.63,20101.77,20079.61,20098.49,163.50546
2022-09-01 01:13:00,20097.35,20107.45,20090.38,20096.35,103.94796
2022-09-01 01:14:00,20096.35,20097.22,20066.12,20067.7,137.60864
2022-09-01 01:15:00,20066.9,20084.43,20065.82,20079.0,136.87921
2022-09-01 01:16:00,20079.0,20110.0,20078.02,20108.73,99.18332
2022-09-01 01:17:00,20108.73,20126.84,20103.78,20117.99,137.87631
2022-09-01 01:18:00,20119.01,20122.24,20108.94,20115.66,99.25005
2022-09-01 01:19:00,20115.66,20118.73,20102.1,20108.67,101.68855
2022-09-01 01:20:00,20109.95,20110.3,20100.33,20108.4,91.14569
2022-09-01 01:21:00,20107.41,20110.35,20078.15,20080.32,158.12836
2022-09-01 01:22:00,20080.32,20089.69,20078.32,20082.65,107.34737
2022-09-01 01:23:00,20081.79,20116.12,20081.56,20110.39,145.8981
2022-09-01 01:24:00,20110.39,20128.99,20107.39,20113.21,147.01345
2022-09-01 01:25:00,20113.21,20133.88,20110.06,20127.59,123.52413
2022-09-01 01:26:00,20127.59,20135.02,20120.0,20128.95,112.25427
2022-09-01 01:27:00,20128.04,20130.83,20107.9,20129.02,130.00516
2022-09-01 01:28:00,20130.0,20147.02,20120.0,20139.99,168.87507
2022-09-01 01:29:00,20143.89,20147.45,20107.26,20115.24,165.26379
2022-09-01 01:30:00,20116.28,20129.8,20106.57,20126.26,153.43112
2022-09-01 01:31:00,20127.51,20136.23,20119.73,20133.27,158.08644
2022-09-01 01:32:00,20133.27,20133.3,20114.01,20121.74,95.10589
2022-09-01 01:33:00,20120.12,20121.74,20095.45,20103.07,152.95746
2022-09-01 01:34:00,20103.07,20122.67,20099.57,20121.75,122.15994
2022-09-01 01:35:00,20120.97,20128.78,20116.33,20122.46,97.11553
2022-09-01 01:36:00,20124.31,20155.99,20116.24,20152.26,162.99754
2022-09-01 01:37:00,20151.27,20155.38,20130.52,20134.94,119.17529
2022-09-01 01:38:00,20133.5,20146.62,20130.35,20140.0,113.37024
2022-09-01 01:39:00,20140.0,20156.95,20134.72,20144.39,123.41632
2022-09-01 01:40:00,20144.39,20144.52,20130.0,20140.52,106.51077
2022-09-01 01:41:00,20140.52,20152.58,20134.59,20149.1,96.09138
2022-09-01 01:42:00,20148.06,20171.22,20144.45,20166.94,167.44135
2022-09-01 01:43:00,20166.94,20185.09,20150.0,20155.59,242.78688
2022-09-01 01:44:00,20157.06,20165.81,20147.15,20149.01,161.90837
2022-09-01 01:45:00,20149.8,20157.78,20137.42,20146.36,151.84765
2022-09-01 01:46:00,20147.39,20157.04,20142.29,20155.47,143.18652
2022-09-01 01:47:00,20154.28,20161.68,20144.91,20150.98,135.57878
2022-09-01 01:48:00,20150.11,20150.98,20127.99,20131.7,138.95083
2022-09-01 01:49:00,20131.7,20138.92,20110.93,20128.72,172.68199
2022-09-01 01:50:00,20128.72,20137.59,20121.59,20125.6,108.20858
2022-09-01 01:51:00,20125.6,20144.52,20116.24,20144.26,147.35091
2022-09-01 01:52:00,20144.26,20148.65,20125.01,20128.52,109.16862
2022-09-01 01:53:00,20127.54,20138.47,20122.02,20132.25,81.99094
2022-09-01 01:54:00,20130.8,20137.04,20128.3,20131.7,78.57567
2022-09-01 01:55:00,20130.31,20142.44,20127.15,20141.27,82.24122
2022-09-01 01:56:00,20140.15,20143.12,20121.71,20124.71,111.51203
2022-09-01 01:57:00,20123.85,20139.4,20121.08,20127.46,111.33594
2022-09-01 01:58:00,20126.77,20138.33,20122.79,20134.72,88.82194
2022-09-01 01:59:00,20134.39,20135.6,20120.0,20127.45,88.11088
2022-09-01 02:00:00,20127.45,20139.18,20123.54,20137.52,144.44043
2022-09-01 02:01:00,20137.82,20138.6,20121.97,20125.87,94.3957
2022-09-01 02:02:00,20127.24,20141.03,20124.15,20138.64,93.50431
2022-09-01 02:03:00,20139.3,20148.22,20137.73,20139.12,86.37136
2022-09-01 02:04:00,20140.23,20163.31,20137.78,20155.42,153.15533
2022-09-01 02:05:00,20154.54,20165.37,20153.05,20157.11,124.75213
2022-09-01 02:06:00,20156.16,20174.47,20153.74,20155.79,143.16503
2022-09-01 02:07:00,20155.79,20164.27,20147.12,20148.08,92.52436
2022-09-01 02:08:00,20148.08,20181.65,20146.74,20159.21,366.16487
2022-09-01 02:09:00,20159.98,20163.58,20150.21,20152.3,98.91206
2022-09-01 02:10:00,20152.3,20166.9,20151.22,20161.38,82.61849
2022-09-01 02:11:00,20162.3,20169.19,20153.25,20163.86,114.06565
2022-09-01 02:12:00,20163.86,20180.54,20162.59,20170.01,100.96269
2022-09-01 02:13:00,20170.01,20201.5,20170.0,20188.75,224.39911
2022-09-01 02:14:00,20188.75,20191.26,20174.38,20177.68,146.92126
2022-09-01 02:15:00,20177.99,20193.81,20175.89,20190.74,111.53496
2022-09-01 02:16:00,20190.74,20192.49,20171.63,20173.81,110.71051
2022-09-01 02:17:00,20172.72,20178.34,20162.26,20163.79,70.81544
2022-09-01 02:18:00,20163.79,20178.44,20162.51,20171.66,79.69817
2022-09-01 02:19:00,20171.66,20177.33,20164.78,20175.47,79.21148
