Time,Open,High,Low,Close,Volume
2022-12-01 00:00:00,17165.53,17176.88,17156.43,17174.72,235.42698
2022-12-01 00:01:00,17175.44,17180.83,17170.67,17174.76,161.39356
2022-12-01 00:02:00,17174.76,17183.76,17157.18,17161.26,226.98035
2022-12-01 00:03:00,17160.55,17174.25,17157.75,17167.98,285.5587
2022-12-01 00:04:00,17167.98,17176.7,17163.43,17165.51,181.17989
2022-12-01 00:05:00,17165.44,17167.28,17152.0,17152.09,174.63185
2022-12-01 00:06:00,17152.91,17155.63,17139.33,17147.26,227.1776
2022-12-01 00:07:00,17148.46,17158.21,17133.35,17155.93,525.35694
2022-12-01 00:08:00,17154.65,17183.39,17153.71,17174.46,466.53384
2022-12-01 00:09:00,17174.79,17180.64,17162.07,17171.37,297.58893
2022-12-01 00:10:00,17170.43,17177.05,17168.0,17175.03,223.09297
2022-12-01 00:11:00,17175.03,17194.0,17173.36,17181.62,565.92365
2022-12-01 00:12:00,17182.9,17187.99,17177.76,17184.91,178.54675
2022-12-01 00:13:00,17184.04,17188.55,17171.51,17177.33,184.30237
2022-12-01 00:14:00,17178.46,17190.54,17177.3,17188.29,164.81992
2022-12-01 00:15:00,17188.85,17196.61,17179.88,17195.25,256.69111
2022-12-01 00:16:00,17194.13,17220.0,17192.32,17217.68,509.7201
2022-12-01 00:17:00,17217.68,17227.65,17210.27,17217.03,323.78316
2022-12-01 00:18:00,17216.23,17218.0,17189.06,17191.2,333.60941
2022-12-01 00:19:00,17191.2,17198.47,17162.07,17168.76,372.30337
2022-12-01 00:20:00,17170.04,17219.32,17159.61,17214.03,799.55926
2022-12-01 00:21:00,17214.03,17219.59,17188.34,17200.31,332.20907
2022-12-01 00:22:00,17199.0,17220.0,17198.08,17210.35,643.00541
2022-12-01 00:23:00,17209.9,17236.29,17202.0,17213.87,554.7335
2022-12-01 00:24:00,17214.88,17214.88,17196.33,17198.89,221.33056
2022-12-01 00:25:00,17198.88,17210.0,17195.7,17206.54,195.25315
2022-12-01 00:26:00,17206.54,17211.0,17190.0,17201.85,240.14355
2022-12-01 00:27:00,17202.57,17215.88,17196.13,17197.97,204.74995
2022-12-01 00:28:00,17197.97,17203.31,17192.0,17201.12,148.40536
2022-12-01 00:29:00,17201.12,17205.42,17190.84,17202.17,150.13977
2022-12-01 00:30:00,17202.17,17210.53,17198.0,17199.11,129.23821
2022-12-01 00:31:00,17199.11,17201.5,17181.25,17189.96,187.69808
2022-12-01 00:32:00,17189.96,17195.47,17182.86,17183.06,164.94888
2022-12-01 00:33:00,17183.06,17185.74,17166.52,17171.43,243.56996
2022-12-01 00:34:00,17170.84,17188.27,17168.41,17179.37,208.95208
2022-12-01 00:35:00,17179.37,17181.09,17163.3,17174.94,235.90529
2022-12-01 00:36:00,17174.15,17181.77,17169.04,17174.49,154.11843
2022-12-01 00:37:00,17174.49,17179.99,17168.97,17178.9,133.36292
2022-12-01 00:38:00,17178.29,17179.76,17166.82,17171.78,125.53308
2022-12-01 00:39:00,17171.78,17177.37,17165.48,17166.7,145.60302
2022-12-01 00:40:00,17165.9,17170.8,17160.87,17161.75,164.24714
2022-12-01 00:41:00,17161.75,17171.21,17152.58,17166.89,211.40144
2022-12-01 00:42:00,17167.56,17174.67,17164.81,17165.03,121.69757
2022-12-01 00:43:00,17165.66,17168.19,17153.0,17154.49,135.65802
2022-12-01 00:44:00,17153.61,17165.68,17151.02,17155.8,142.53291
2022-12-01 00:45:00,17155.8,17168.31,17154.75,17158.38,207.49795
2022-12-01 00:46:00,17157.42,17173.0,17157.42,17170.46,133.95323
2022-12-01 00:47:00,17170.46,17179.38,17165.4,17179.37,126.67332
2022-12-01 00:48:00,17178.82,17179.37,17170.8,17172.1,74.85152
2022-12-01 00:49:00,17172.1,17176.03,17160.01,17162.62,164.77954
2022-12-01 00:50:00,17162.62,17168.11,17160.8,17162.23,96.44029
2022-12-01 00:51:00,17162.23,17163.84,17144.38,17153.25,296.52016
2022-12-01 00:52:00,17153.25,17154.21,17142.92,17152.32,204.66613
2022-12-01 00:53:00,17152.32,17152.86,17134.0,17146.69,283.00373
2022-12-01 00:54:00,17146.42,17147.44,17122.65,17135.36,278.92586
2022-12-01 00:55:00,17136.11,17152.42,17135.35,17149.19,169.96116
2022-12-01 00:56:00,17149.29,17159.1,17145.01,17157.47,123.68393
2022-12-01 00:57:00,17156.66,17165.87,17153.26,17161.5,168.04211
2022-12-01 00:58:00,17162.52,17164.55,17155.0,17155.54,92.40935
2022-12-01 00:59:00,17155.54,17165.69,17154.27,17161.55,142.6598
2022-12-01 01:00:00,17161.55,17164.55,17154.08,17154.08,144.39636
2022-12-01 01:01:00,17154.08,17159.02,17150.0,17156.97,129.63607
2022-12-01 01:02:00,17156.98,17162.23,17141.73,17149.41,176.86986
2022-12-01 01:03:00,17149.81,17155.49,17145.76,17154.48,123.17673
2022-12-01 01:04:00,17154.48,17159.66,17152.53,17152.89,95.30358
2022-12-01 01:05:00,17154.05,17166.41,17150.79,17159.42,242.87154
2022-12-01 01:06:00,17159.42,17170.32,17155.0,17155.87,167.04961
2022-12-01 01:07:00,17155.48,17158.33,17146.84,17153.73,192.98724
2022-12-01 01:08:00,17153.73,17155.17,17146.02,17148.15,135.53191
2022-12-01 01:09:00,17148.15,17150.65,17142.14,17145.45,154.59692
2022-12-01 01:10:00,17146.34,17146.9,17136.17,17144.91,178.87883
2022-12-01 01:11:00,17144.27,17146.27,17134.23,17135.77,125.26089
2022-12-01 01:12:00,17135.77,17140.24,17134.07,17136.59,117.45453
2022-12-01 01:13:00,17136.59,17147.41,17136.45,17145.95,98.57551
2022-12-01 01:14:00,17145.95,17149.46,17141.76,17145.88,89.84877
2022-12-01 01:15:00,17145.44,17151.59,17144.92,17149.36,90.33405
2022-12-01 01:16:00,17149.36,17151.31,17135.64,17145.67,133.80753
2022-12-01 01:17:00,17145.67,17155.0,17141.24,17152.31,143.66402
2022-12-01 01:18:00,17151.38,17159.0,17145.0,17148.01,170.45507
2022-12-01 01:19:00,17148.01,17152.18,17136.38,17142.1,141.74956
