Time,Open,High,Low,Close,Volume
2022-07-01 00:00:00,19942.21,19978.47,19804.78,19819.0,467.33201
2022-07-01 00:01:00,19818.99,19843.73,19766.22,19838.09,337.35428
2022-07-01 00:02:00,19838.08,19859.27,19755.34,19759.96,207.34382
2022-07-01 00:03:00,19759.96,19800.13,19747.64,19749.21,244.70052
2022-07-01 00:04:00,19749.2,19749.95,19671.54,19720.27,244.0015
2022-07-01 00:05:00,19720.28,19729.89,19658.97,19687.91,257.40486
2022-07-01 00:06:00,19687.91,19797.48,19681.37,19763.95,195.091
2022-07-01 00:07:00,19763.94,19824.99,19735.55,19748.62,222.52872
2022-07-01 00:08:00,19748.62,19772.93,19736.06,19740.62,137.74662
2022-07-01 00:09:00,19740.62,19779.78,19736.09,19779.77,132.55015
2022-07-01 00:10:00,19779.77,19812.58,19748.49,19761.51,254.96206
2022-07-01 00:11:00,19761.5,19789.54,19754.3,19769.5,58.26555
2022-07-01 00:12:00,19769.5,19783.43,19756.44,19761.77,118.69156
2022-07-01 00:13:00,19761.78,19778.78,19753.2,19753.2,84.6583
2022-07-01 00:14:00,19753.21,19753.21,19707.0,19724.38,101.19182
2022-07-01 00:15:00,19724.39,19751.96,19707.0,19707.01,80.00033
2022-07-01 00:16:00,19707.0,19741.57,19704.56,19726.22,104.03834
2022-07-01 00:17:00,19726.22,19747.99,19716.88,19747.97,59.97217
2022-07-01 00:18:00,19747.98,19788.47,19744.24,19786.03,112.72061
2022-07-01 00:19:00,19786.03,19811.69,19782.97,19795.44,107.90753
2022-07-01 00:20:00,19795.43,19813.3,19789.8,19792.2,112.96873
2022-07-01 00:21:00,19792.19,19792.2,19762.28,19765.66,66.8777
2022-07-01 00:22:00,19765.65,19766.0,19752.08,19752.09,50.53724
2022-07-01 00:23:00,19752.09,19770.39,19748.36,19770.39,57.40638
2022-07-01 00:24:00,19770.38,19770.39,19750.15,19750.16,35.74858
2022-07-01 00:25:00,19750.15,19939.95,19750.11,19913.71,367.55894
2022-07-01 00:26:00,19913.71,19950.0,19884.36,19924.84,276.04596
2022-07-01 00:27:00,19924.84,19948.97,19890.62,19921.59,126.5294
2022-07-01 00:28:00,19921.59,20229.18,19905.94,20190.87,953.54993
2022-07-01 00:29:00,20190.87,20699.99,20172.89,20491.03,1703.79118
2022-07-01 00:30:00,20491.03,20554.6,20432.6,20527.84,444.04807
2022-07-01 00:31:00,20527.85,20781.13,20513.41,20773.92,762.41121
2022-07-01 00:32:00,20773.91,20918.35,20640.01,20707.89,894.2421
2022-07-01 00:33:00,20707.9,20717.23,20616.78,20633.44,541.10375
2022-07-01 00:34:00,20633.45,20662.64,20551.07,20584.17,368.9443
2022-07-01 00:35:00,20584.16,20598.49,20464.93,20525.59,364.95033
2022-07-01 00:36:00,20525.59,20526.94,20474.02,20517.73,237.36875
2022-07-01 00:37:00,20517.72,20572.68,20456.62,20496.29,305.21025
2022-07-01 00:38:00,20496.3,20503.27,20371.82,20380.67,345.84948
2022-07-01 00:39:00,20380.67,20468.42,20367.92,20381.81,312.82443
2022-07-01 00:40:00,20381.82,20457.32,20369.6,20379.55,259.46659
2022-07-01 00:41:00,20379.55,20460.68,20373.36,20436.5,211.10362
2022-07-01 00:42:00,20436.51,20446.0,20403.64,20420.0,163.99198
2022-07-01 00:43:00,20420.01,20497.04,20420.0,20433.65,290.77704
2022-07-01 00:44:00,20433.65,20459.24,20400.0,20412.41,258.00113
2022-07-01 00:45:00,20412.4,20436.96,20398.0,20428.49,185.08008
2022-07-01 00:46:00,20428.49,20502.26,20400.01,20463.72,215.53245
2022-07-01 00:47:00,20463.72,20496.92,20439.42,20454.77,173.354
2022-07-01 00:48:00,20454.78,20477.29,20441.09,20466.52,139.25353
2022-07-01 00:49:00,20466.51,20466.52,20421.94,20424.76,83.99301
2022-07-01 00:50:00,20427.23,20432.12,20400.33,20401.71,119.18112
2022-07-01 00:51:00,20401.57,20411.87,20341.67,20372.21,196.02766
2022-07-01 00:52:00,20372.21,20435.15,20369.25,20432.61,118.5386
