Time,Open,High,Low,Close,Volume
2022-11-01 00:00:00,20490.74,20497.95,20471.34,20475.59,355.07194
2022-11-01 00:01:00,20474.28,20475.65,20460.98,20471.08,241.41379
2022-11-01 00:02:00,20471.08,20479.99,20464.42,20466.63,409.49444
2022-11-01 00:03:00,20467.36,20481.44,20457.14,20473.47,347.06217
2022-11-01 00:04:00,20473.47,20482.42,20467.12,20476.78,214.8277
2022-11-01 00:05:00,20477.72,20482.27,20458.93,20461.01,257.35227
2022-11-01 00:06:00,20462.43,20463.98,20450.82,20461.9,236.17704
2022-11-01 00:07:00,20461.9,20469.72,20456.3,20456.3,180.8039
2022-11-01 00:08:00,20457.19,20471.62,20456.3,20466.53,172.37436
2022-11-01 00:09:00,20465.41,20473.4,20464.59,20468.34,103.25621
2022-11-01 00:10:00,20469.31,20475.48,20463.7,20473.64,135.63547
2022-11-01 00:11:00,20473.64,20476.28,20465.52,20469.28,103.50211
2022-11-01 00:12:00,20468.82,20501.2,20466.99,20496.66,399.96523
2022-11-01 00:13:00,20497.54,20505.62,20490.01,20492.48,285.32862
2022-11-01 00:14:00,20492.48,20494.23,20484.91,20488.96,151.00837
2022-11-01 00:15:00,20488.96,20495.57,20482.07,20486.19,248.23538
2022-11-01 00:16:00,20485.03,20495.3,20484.65,20487.78,162.78244
2022-11-01 00:17:00,20487.75,20489.19,20477.33,20485.61,199.66593
2022-11-01 00:18:00,20485.64,20488.52,20475.2,20478.33,109.24874
2022-11-01 00:19:00,20477.66,20480.47,20475.22,20476.45,68.44197
2022-11-01 00:20:00,20476.45,20487.91,20472.09,20483.07,137.54381
2022-11-01 00:21:00,20483.07,20484.75,20475.9,20482.34,89.25747
2022-11-01 00:22:00,20481.51,20482.85,20472.94,20478.0,106.26542
2022-11-01 00:23:00,20478.65,20478.65,20472.64,20476.83,56.8577
2022-11-01 00:24:00,20476.83,20481.98,20467.0,20467.09,169.39794
2022-11-01 00:25:00,20468.28,20471.95,20457.73,20462.0,368.84058
2022-11-01 00:26:00,20462.0,20467.0,20458.8,20460.91,138.59722
2022-11-01 00:27:00,20461.62,20470.18,20459.83,20466.61,155.9475
2022-11-01 00:28:00,20466.62,20467.99,20440.64,20454.46,333.25091
2022-11-01 00:29:00,20454.46,20457.0,20450.91,20454.22,105.26042
2022-11-01 00:30:00,20454.22,20492.0,20454.22,20465.72,426.777
2022-11-01 00:31:00,20466.55,20467.83,20452.82,20466.67,219.34188
2022-11-01 00:32:00,20465.82,20469.59,20458.26,20464.84,178.98509
2022-11-01 00:33:00,20464.55,20466.0,20457.0,20463.83,137.10582
2022-11-01 00:34:00,20463.83,20472.63,20461.19,20462.95,175.32175
2022-11-01 00:35:00,20462.95,20471.64,20459.48,20466.41,161.7448
2022-11-01 00:36:00,20465.65,20470.84,20462.1,20469.61,202.53383
2022-11-01 00:37:00,20468.77,20483.08,20466.91,20474.21,214.39405
2022-11-01 00:38:00,20474.35,20490.01,20474.0,20479.92,288.86057
2022-11-01 00:39:00,20479.92,20488.69,20472.74,20484.16,203.54453
2022-11-01 00:40:00,20484.16,20486.14,20476.0,20480.45,188.51989
2022-11-01 00:41:00,20480.45,20487.49,20473.61,20475.68,185.98588
2022-11-01 00:42:00,20475.69,20484.0,20469.11,20474.33,173.83374
2022-11-01 00:43:00,20474.99,20478.83,20471.74,20474.38,104.23275
2022-11-01 00:44:00,20475.66,20478.91,20469.52,20472.08,87.24007
2022-11-01 00:45:00,20472.08,20475.53,20467.07,20471.82,161.54324
