Time,Open,High,Low,Close,Volume
2022-06-01 00:00:00,31801.05,31818.24,31799.62,31818.24,24.81208
2022-06-01 00:01:00,31818.24,31839.04,31818.23,31834.81,41.37774
2022-06-01 00:02:00,31834.81,31852.34,31821.92,31849.89,52.68962
2022-06-01 00:03:00,31849.89,31849.95,31839.09,31841.34,24.77713
2022-06-01 00:04:00,31841.34,31846.44,31841.33,31841.33,24.76052
2022-06-01 00:05:00,31841.34,31864.53,31841.33,31863.74,17.76801
2022-06-01 00:06:00,31863.73,31863.74,31848.83,31856.96,9.84518
2022-06-01 00:07:00,31856.96,31873.29,31856.96,31872.84,9.69293
2022-06-01 00:08:00,31872.83,31889.58,31857.28,31857.29,21.63789
2022-06-01 00:09:00,31857.29,31864.65,31835.19,31835.2,21.58753
2022-06-01 00:10:00,31835.2,31835.2,31803.17,31809.61,21.922
2022-06-01 00:11:00,31809.6,31809.61,31736.84,31739.44,149.137
2022-06-01 00:12:00,31739.44,31764.9,31717.46,31743.75,66.66335
2022-06-01 00:13:00,31743.75,31743.76,31715.51,31743.75,48.76754
2022-06-01 00:14:00,31743.75,31763.69,31739.05,31763.68,50.35662
2022-06-01 00:15:00,31763.68,31795.23,31763.68,31775.79,24.28109
2022-06-01 00:16:00,31775.8,31868.76,31775.79,31851.89,77.25769
2022-06-01 00:17:00,31851.89,31876.01,31851.88,31864.2,54.26824
2022-06-01 00:18:00,31864.21,31864.21,31840.0,31856.02,35.29004
2022-06-01 00:19:00,31856.03,31866.06,31841.45,31841.46,64.54977
2022-06-01 00:20:00,31841.45,31841.46,31789.3,31789.3,20.01023
2022-06-01 00:21:00,31789.3,31805.43,31735.87,31735.88,58.07962
2022-06-01 00:22:00,31735.88,31735.89,31716.66,31729.49,25.51187
2022-06-01 00:23:00,31729.5,31737.45,31688.01,31704.02,78.40478
2022-06-01 00:24:00,31704.03,31758.85,31696.47,31750.4,94.27899
2022-06-01 00:25:00,31750.4,31760.86,31729.39,31754.75,30.45681
2022-06-01 00:26:00,31754.75,31775.87,31754.74,31756.76,21.11224
2022-06-01 00:27:00,31756.75,31835.59,31756.75,31835.58,62.09737
2022-06-01 00:28:00,31835.59,31856.45,31826.8,31850.39,28.74215
2022-06-01 00:29:00,31850.39,31850.4,31814.78,31825.98,45.69487
2022-06-01 00:30:00,31825.98,31829.22,31795.62,31805.28,52.50334
2022-06-01 00:31:00,31805.29,31876.25,31803.71,31871.53,39.80795
2022-06-01 00:32:00,31871.53,31887.84,31851.57,31877.11,44.50968
2022-06-01 00:33:00,31877.11,31880.0,31867.25,31874.45,20.07808
2022-06-01 00:34:00,31874.44,31890.15,31874.44,31886.36,17.63768
2022-06-01 00:35:00,31886.36,31942.02,31886.35,31937.32,28.12746
2022-06-01 00:36:00,31937.32,31938.89,31917.4,31917.41,29.76408
2022-06-01 00:37:00,31917.4,31918.99,31891.09,31891.1,27.49534
2022-06-01 00:38:00,31891.09,31918.58,31890.0,31910.03,32.15726
2022-06-01 00:39:00,31910.02,31938.41,31910.02,31930.22,21.13456
2022-06-01 00:40:00,31930.23,31982.97,31930.22,31982.97,67.79408
2022-06-01 00:41:00,31982.97,31982.97,31948.9,31950.79,57.41971
2022-06-01 00:42:00,31950.78,31967.23,31941.11,31941.12,17.81459
2022-06-01 00:43:00,31941.12,31964.34,31941.11,31945.46,46.15968
2022-06-01 00:44:00,31945.47,31962.82,31941.11,31943.91,26.42199
2022-06-01 00:45:00,31943.9,31969.32,31928.26,31965.59,29.0499
2022-06-01 00:46:00,31965.58,31965.59,31942.4,31943.28,18.91689
2022-06-01 00:47:00,31943.28,31955.0,31942.62,31942.62,15.59709
2022-06-01 00:48:00,31942.62,31942.63,31913.2,31916.36,26.42425
2022-06-01 00:49:00,31916.36,31916.36,31889.7,31895.0,32.00116
2022-06-01 00:50:00,31895.01,31913.62,31891.0,31902.48,16.43605
2022-06-01 00:51:00,31902.49,31902.49,31891.0,31897.08,22.42868
2022-06-01 00:52:00,31897.09,31906.15,31890.4,31891.56,36.72601
2022-06-01 00:53:00,31891.55,31918.0,31891.55,31915.59,29.58848
2022-06-01 00:54:00,31915.58,31931.38,31901.73,31905.91,34.50396
2022-06-01 00:55:00,31905.9,31978.95,31905.9,31976.1,49.10604
2022-06-01 00:56:00,31976.09,31977.5,31962.85,31962.85,30.10577
2022-06-01 00:57:00,31962.86,31976.2,31947.2,31947.2,31.09594
