Time,Open,High,Low,Close,Volume
2023-02-01 00:00:00,23125.13,23140.47,23124.41,23133.74,199.09155
2023-02-01 00:01:00,23133.74,23137.0,23123.15,23123.24,153.92866
2023-02-01 00:02:00,23123.16,23145.99,23123.01,23142.98,204.22769
2023-02-01 00:03:00,23144.0,23168.9,23141.75,23157.56,385.738
2023-02-01 00:04:00,23158.68,23159.26,23131.97,23133.11,209.27799
2023-02-01 00:05:00,23133.11,23136.9,23086.73,23087.06,514.67716
2023-02-01 00:06:00,23087.06,23112.84,23084.0,23101.51,425.6572
2023-02-01 00:07:00,23100.03,23105.14,23086.08,23086.35,272.72273
2023-02-01 00:08:00,23086.35,23104.53,23084.35,23090.76,218.65485
2023-02-01 00:09:00,23089.85,23091.31,23059.9,23067.9,558.62597
2023-02-01 00:10:00,23069.69,23083.73,23037.43,23074.47,497.87206
2023-02-01 00:11:00,23074.47,23080.92,23055.14,23057.79,298.58132
2023-02-01 00:12:00,23056.76,23085.06,23056.76,23080.7,180.5882
2023-02-01 00:13:00,23080.7,23094.95,23076.56,23082.02,218.01263
2023-02-01 00:14:00,23082.02,23095.0,23075.46,23092.98,145.77765
2023-02-01 00:15:00,23092.25,23094.92,23071.62,23075.18,171.58108
2023-02-01 00:16:00,23073.54,23092.8,23071.0,23086.67,161.04059
2023-02-01 00:17:00,23087.35,23091.5,23071.0,23080.47,169.02301
2023-02-01 00:18:00,23080.47,23093.41,23076.18,23082.52,147.69987
2023-02-01 00:19:00,23083.46,23083.99,23067.37,23075.56,124.87217
2023-02-01 00:20:00,23074.33,23081.66,23065.29,23079.13,123.78417
2023-02-01 00:21:00,23078.47,23088.18,23078.47,23084.54,116.23011
2023-02-01 00:22:00,23085.44,23089.87,23076.55,23082.94,189.52718
2023-02-01 00:23:00,23082.94,23092.57,23081.39,23083.68,100.90944
2023-02-01 00:24:00,23083.0,23091.5,23068.79,23088.68,169.61132
2023-02-01 00:25:00,23087.33,23090.96,23066.0,23069.41,124.46441
2023-02-01 00:26:00,23068.44,23071.41,23056.56,23058.77,146.04841
2023-02-01 00:27:00,23057.75,23062.44,23049.77,23056.98,155.65259
2023-02-01 00:28:00,23056.98,23062.76,23053.04,23053.66,139.7232
2023-02-01 00:29:00,23053.66,23055.13,23030.67,23044.19,222.16898
2023-02-01 00:30:00,23042.67,23044.11,22997.1,23013.89,612.21004
2023-02-01 00:31:00,23013.89,23039.0,23012.75,23035.2,270.77513
2023-02-01 00:32:00,23036.11,23044.2,23019.22,23041.7,156.20781
2023-02-01 00:33:00,23041.7,23053.36,23038.55,23048.82,145.06796
2023-02-01 00:34:00,23049.69,23066.5,23048.63,23052.37,214.74684
2023-02-01 00:35:00,23051.14,23063.47,23043.27,23048.88,166.77563
2023-02-01 00:36:00,23048.88,23063.87,23048.76,23057.38,145.54892
2023-02-01 00:37:00,23057.38,23068.62,23052.77,23067.13,101.16698
2023-02-01 00:38:00,23067.13,23074.37,23057.45,23068.84,169.4801
2023-02-01 00:39:00,23068.84,23073.53,23060.95,23069.84,142.41855
2023-02-01 00:40:00,23071.26,23075.76,23065.32,23072.02,109.1009
2023-02-01 00:41:00,23072.02,23090.0,23067.55,23082.62,281.07872
2023-02-01 00:42:00,23082.62,23084.05,23068.82,23075.22,109.41849
2023-02-01 00:43:00,23075.22,23086.5,23071.12,23082.67,140.52454
2023-02-01 00:44:00,23082.67,23089.76,23068.67,23077.61,190.73461
2023-02-01 00:45:00,23077.99,23092.78,23073.02,23091.52,136.21991
2023-02-01 00:46:00,23091.52,23098.58,23085.0,23093.7,202.84424
2023-02-01 00:47:00,23092.56,23102.06,23089.85,23098.39,128.03111
2023-02-01 00:48:00,23098.39,23102.27,23086.98,23087.88,137.37796
2023-02-01 00:49:00,23087.22,23102.34,23082.42,23099.46,118.24796
2023-02-01 00:50:00,23099.34,23110.78,23098.5,23100.66,174.15327
2023-02-01 00:51:00,23100.66,23109.09,23094.3,23107.73,280.82613
2023-02-01 00:52:00,23108.71,23115.25,23105.31,23112.24,147.35878
2023-02-01 00:53:00,23112.23,23113.4,23090.24,23093.11,226.66824
2023-02-01 00:54:00,23092.92,23093.68,23082.96,23088.44,161.75313
2023-02-01 00:55:00,23088.44,23094.97,23082.17,23093.37,224.17531
2023-02-01 00:56:00,23092.6,23093.61,23080.03,23090.92,140.01222
2023-02-01 00:57:00,23090.7,23102.0,23083.8,23085.07,150.53146
2023-02-01 00:58:00,23085.07,23088.78,23074.71,23084.8,118.11523
2023-02-01 00:59:00,23084.8,23086.46,23078.14,23085.73,74.29983
2023-02-01 01:00:00,23085.36,23094.69,23081.39,23086.91,114.34514
2023-02-01 01:01:00,23086.43,23098.66,23085.47,23098.63,221.68346
2023-02-01 01:02:00,23097.57,23102.27,23088.63,23101.88,139.93401
2023-02-01 01:03:00,23101.0,23103.22,23095.58,23098.62,107.04979
2023-02-01 01:04:00,23098.91,23106.16,23088.65,23091.88,173.3081
2023-02-01 01:05:00,23092.78,23101.48,23088.4,23098.2,106.91488
2023-02-01 01:06:00,23097.63,23099.7,23085.46,23094.8,109.26678
2023-02-01 01:07:00,23094.8,23095.32,23085.07,23085.29,112.80516
2023-02-01 01:08:00,23085.98,23110.52,23085.05,23107.98,106.55546
2023-02-01 01:09:00,23107.99,23115.0,23106.14,23108.87,168.3612
2023-02-01 01:10:00,23109.67,23114.66,23105.54,23109.99,145.37969
2023-02-01 01:11:00,23109.99,23115.8,23107.85,23109.55,115.93246
2023-02-01 01:12:00,23110.47,23112.8,23099.31,23102.77,200.81258
2023-02-01 01:13:00,23102.44,23116.72,23095.88,23114.94,138.5384
2023-02-01 01:14:00,23114.94,23120.0,23112.66,23112.66,95.59696
2023-02-01 01:15:00,23113.4,23119.15,23108.0,23116.85,144.01519
2023-02-01 01:16:00,23116.85,23117.56,23103.54,23106.21,113.58573
2023-02-01 01:17:00,23106.21,23113.65,23094.42,23094.73,88.41372
2023-02-01 01:18:00,23094.73,23100.9,23087.01,23089.9,144.9839
2023-02-01 01:19:00,23090.8,23091.41,23081.22,23088.24,137.4684
2023-02-01 01:20:00,23087.1,23097.68,23076.23,23094.75,239.38654
2023-02-01 01:21:00,23094.75,23095.32,23077.96,23081.01,116.18439
2023-02-01 01:22:00,23081.24,23082.11,23069.28,23076.49,171.12509
2023-02-01 01:23:00,23076.91,23079.99,23069.4,23075.7,179.07142
2023-02-01 01:24:00,23075.7,23079.97,23068.05,23072.53,131.64474
2023-02-01 01:25:00,23072.56,23078.14,23070.78,23074.55,67.99062
2023-02-01 01:26:00,23074.43,23080.0,23071.43,23074.47,88.43945
2023-02-01 01:27:00,23075.5,23080.0,23061.72,23064.28,255.12827
2023-02-01 01:28:00,23064.83,23076.0,23061.3,23073.16,239.76649
2023-02-01 01:29:00,23074.02,23082.06,23055.25,23062.38,234.26473
2023-02-01 01:30:00,23062.12,23066.37,23059.0,23064.92,82.37467
2023-02-01 01:31:00,23065.39,23075.29,23057.45,23074.24,162.62032
